wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T15:42:26.828,1777034546.828010,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":742.18,""cy"":472.81,""w"":559.93,""h"":941.01,""x1"":231,""y1"":1,""x2"":511,""y2"":472,""conf"":0.9325,""depth_m"":1.7111,""depth_valid"":true}]",0.9325,742.18,472.81,559.93,941.01,1.7111,1.00,9.98,6.99,1.00,1971.28,879.57,36.44,36.44,1.68,130.09,128.39,755.22,9.58,0.64,3.27,5.54,3.51,0.00,1.10,179.62
2026-04-24T15:42:26.926,1777034546.926251,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":742.18,""cy"":472.81,""w"":559.93,""h"":941.01,""x1"":231,""y1"":1,""x2"":511,""y2"":472,""conf"":0.9325,""depth_m"":1.7111,""depth_valid"":true}]",0.9325,742.18,472.81,559.93,941.01,1.7111,0.00,10.18,0.00,0.00,1971.28,879.57,43.77,43.77,4.36,130.09,128.39,755.22,9.58,0.64,3.27,5.54,3.51,0.00,1.10,186.95
2026-04-24T15:42:27.026,1777034547.026068,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":721.08,""cy"":475.62,""w"":574.01,""h"":946.19,""x1"":217,""y1"":1,""x2"":504,""y2"":474,""conf"":0.9387,""depth_m"":1.5046,""depth_valid"":true}]",0.9387,721.08,475.62,574.01,946.19,1.5046,0.00,10.10,5.05,0.00,1971.28,879.57,39.83,39.83,4.36,131.79,130.42,852.22,9.58,0.64,3.27,5.54,3.51,0.00,1.10,184.71
2026-04-24T15:42:27.126,1777034547.126050,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":715.06,""cy"":475.72,""w"":578.36,""h"":945.81,""x1"":213,""y1"":1,""x2"":502,""y2"":474,""conf"":0.9365,""depth_m"":1.5046,""depth_valid"":true}]",0.9365,715.06,475.72,578.36,945.81,1.5046,0.00,10.07,6.71,0.00,1971.28,879.57,53.61,53.61,4.36,141.92,139.85,925.54,9.58,0.64,3.27,5.54,3.51,0.00,1.10,208.63
2026-04-24T15:42:27.226,1777034547.226156,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":715.06,""cy"":475.72,""w"":578.36,""h"":945.81,""x1"":213,""y1"":1,""x2"":502,""y2"":474,""conf"":0.9365,""depth_m"":1.5046,""depth_valid"":true}]",0.9365,715.06,475.72,578.36,945.81,1.5046,0.00,10.05,5.02,0.00,1971.28,879.57,39.64,39.64,4.36,141.92,139.85,925.54,9.58,0.64,3.27,5.54,3.51,0.00,1.10,194.65
2026-04-24T15:42:27.327,1777034547.327452,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":707.9,""cy"":478.4,""w"":596.05,""h"":951.86,""x1"":205,""y1"":1,""x2"":503,""y2"":477,""conf"":0.94,""depth_m"":1.5096,""depth_valid"":true}]",0.9400,707.90,478.40,596.05,951.86,1.5096,0.00,10.01,6.01,0.00,1971.28,879.57,34.73,34.73,4.36,127.15,125.39,943.66,9.58,0.64,3.27,5.54,3.51,0.00,1.10,174.97
2026-04-24T15:42:27.449,1777034547.449279,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":704.76,""cy"":479.63,""w"":630.22,""h"":954.55,""x1"":195,""y1"":1,""x2"":510,""y2"":478,""conf"":0.9338,""depth_m"":1.5162,""depth_valid"":true}]",0.9338,704.76,479.63,630.22,954.55,1.5162,0.00,9.66,6.44,0.00,1971.28,879.57,38.25,38.25,4.36,175.09,173.33,959.98,9.58,0.64,3.27,5.54,3.51,0.00,1.10,226.43
2026-04-24T15:42:27.526,1777034547.526258,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":704.76,""cy"":479.63,""w"":630.22,""h"":954.55,""x1"":195,""y1"":1,""x2"":510,""y2"":478,""conf"":0.9338,""depth_m"":1.5162,""depth_valid"":true}]",0.9338,704.76,479.63,630.22,954.55,1.5162,0.00,10.02,5.73,0.00,1971.28,879.57,29.84,29.84,4.36,175.09,173.33,959.98,9.58,0.64,3.27,5.54,3.51,0.00,1.10,218.02
2026-04-24T15:42:27.626,1777034547.626542,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":725.63,""cy"":479.73,""w"":670.85,""h"":956.3,""x1"":195,""y1"":1,""x2"":531,""y2"":479,""conf"":0.9201,""depth_m"":1.5162,""depth_valid"":true}]",0.9201,725.63,479.73,670.85,956.30,1.5162,0.00,10.02,6.26,0.00,1971.28,879.57,44.65,44.65,4.36,167.17,165.54,846.16,9.58,0.64,3.27,5.54,3.51,0.00,1.10,224.91
2026-04-24T15:42:27.726,1777034547.726393,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":794.66,""cy"":480.09,""w"":638.74,""h"":955.62,""x1"":238,""y1"":1,""x2"":557,""y2"":479,""conf"":0.9031,""depth_m"":1.4981,""depth_valid"":true}]",0.9031,794.66,480.09,638.74,955.62,1.4981,0.00,10.02,6.68,0.00,1971.28,879.57,69.63,69.63,4.36,124.99,123.34,938.23,9.58,0.64,3.27,5.54,3.51,0.00,1.10,207.71
2026-04-24T15:42:27.826,1777034547.826379,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":794.66,""cy"":480.09,""w"":638.74,""h"":955.62,""x1"":238,""y1"":1,""x2"":557,""y2"":479,""conf"":0.9031,""depth_m"":1.4981,""depth_valid"":true}]",0.9031,794.66,480.09,638.74,955.62,1.4981,0.00,10.02,6.01,0.00,1971.28,879.57,57.01,57.01,4.36,124.99,123.34,938.23,9.58,0.64,3.27,5.54,3.51,0.00,1.10,195.10
2026-04-24T15:42:27.926,1777034547.926352,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":801.82,""cy"":476.44,""w"":634.28,""h"":946.08,""x1"":242,""y1"":2,""x2"":559,""y2"":475,""conf"":0.6184,""depth_m"":1.4949,""depth_valid"":true}]",0.6184,801.82,476.44,634.28,946.08,1.4949,0.00,10.01,6.37,0.00,1971.28,879.57,57.01,57.01,4.36,122.08,120.61,969.96,9.58,0.64,3.27,5.54,3.51,0.00,1.10,192.18
2026-04-24T15:42:28.027,1777034548.027422,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":813.39,""cy"":479.84,""w"":619.3,""h"":952.74,""x1"":252,""y1"":2,""x2"":562,""y2"":478,""conf"":0.8857,""depth_m"":1.4885,""depth_valid"":true}]",0.8857,813.39,479.84,619.30,952.74,1.4885,0.00,9.89,9.89,0.00,1971.28,879.57,12.07,12.07,4.36,99.84,98.45,950.70,9.58,0.64,3.27,5.54,3.51,0.00,1.10,125.00
2026-04-24T15:42:28.126,1777034548.125997,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":819.64,""cy"":479.54,""w"":570.9,""h"":951.52,""x1"":267,""y1"":2,""x2"":553,""y2"":478,""conf"":0.9429,""depth_m"":1.1021,""depth_valid"":true}]",0.9429,819.64,479.54,570.90,951.52,1.1021,0.00,10.02,10.02,0.00,1971.28,879.57,53.01,53.01,6.90,128.16,126.72,980.54,9.58,0.64,3.27,5.54,3.51,0.00,1.10,194.26
2026-04-24T15:42:28.226,1777034548.226194,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":828.93,""cy"":480.84,""w"":564.63,""h"":953.97,""x1"":273,""y1"":2,""x2"":556,""y2"":479,""conf"":0.9441,""depth_m"":1.0995,""depth_valid"":true}]",0.9441,828.93,480.84,564.63,953.97,1.0995,0.00,10.01,10.01,0.00,1971.28,879.57,72.71,72.71,6.90,118.65,117.09,980.13,9.58,0.64,3.27,5.54,3.51,0.00,1.10,204.45
2026-04-24T15:42:28.326,1777034548.326236,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":828.93,""cy"":480.84,""w"":564.63,""h"":953.97,""x1"":273,""y1"":2,""x2"":556,""y2"":479,""conf"":0.9441,""depth_m"":1.0995,""depth_valid"":true}]",0.9441,828.93,480.84,564.63,953.97,1.0995,0.00,10.00,7.50,0.00,1971.28,879.57,42.94,42.94,6.90,118.65,117.09,980.13,9.58,0.64,3.27,5.54,3.51,0.00,1.10,174.68
2026-04-24T15:42:28.426,1777034548.426294,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":840.41,""cy"":479.76,""w"":577.51,""h"":953.59,""x1"":276,""y1"":1,""x2"":565,""y2"":478,""conf"":0.9497,""depth_m"":1.0982,""depth_valid"":true}]",0.9497,840.41,479.76,577.51,953.59,1.0982,0.00,10.00,8.00,0.00,1971.28,879.57,28.02,28.02,6.90,130.17,128.66,1003.93,9.58,0.64,3.27,5.54,3.51,0.00,1.10,171.29
2026-04-24T15:42:28.532,1777034548.532176,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":851.51,""cy"":478.41,""w"":598.76,""h"":951.39,""x1"":276,""y1"":1,""x2"":575,""y2"":477,""conf"":0.9522,""depth_m"":1.0978,""depth_valid"":true}]",0.9522,851.51,478.41,598.76,951.39,1.0978,0.00,9.90,8.25,0.00,1971.28,879.57,35.76,35.76,2.16,174.20,172.68,1083.34,9.58,0.64,3.27,5.54,3.51,0.00,1.10,223.05
2026-04-24T15:42:28.626,1777034548.626274,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":851.51,""cy"":478.41,""w"":598.76,""h"":951.39,""x1"":276,""y1"":1,""x2"":575,""y2"":477,""conf"":0.9522,""depth_m"":1.0978,""depth_valid"":true}]",0.9522,851.51,478.41,598.76,951.39,1.0978,0.00,10.00,7.14,0.00,1971.28,879.57,35.62,35.62,2.16,174.20,172.68,1083.34,9.58,0.64,3.27,5.54,3.51,0.00,1.10,222.91
2026-04-24T15:42:28.726,1777034548.726080,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":851.11,""cy"":477.13,""w"":633.39,""h"":949.12,""x1"":267,""y1"":1,""x2"":584,""y2"":476,""conf"":0.943,""depth_m"":1.1013,""depth_valid"":true}]",0.9430,851.11,477.13,633.39,949.12,1.1013,0.00,10.00,7.50,0.00,1971.28,879.57,36.73,36.73,2.16,146.37,143.52,1170.20,9.58,0.64,3.27,5.54,3.51,0.00,1.10,196.19
2026-04-24T15:42:28.826,1777034548.826053,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":836.24,""cy"":476.98,""w"":673.97,""h"":947.94,""x1"":250,""y1"":2,""x2"":587,""y2"":475,""conf"":0.9391,""depth_m"":1.1751,""depth_valid"":true}]",0.9391,836.24,476.98,673.97,947.94,1.1751,0.00,10.00,7.78,0.00,1971.28,879.57,38.00,38.00,2.16,136.75,134.97,1170.20,9.58,0.64,3.27,5.54,3.51,0.00,1.10,187.84
2026-04-24T15:42:28.926,1777034548.926222,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":836.24,""cy"":476.98,""w"":673.97,""h"":947.94,""x1"":250,""y1"":2,""x2"":587,""y2"":475,""conf"":0.9391,""depth_m"":1.1751,""depth_valid"":true}]",0.9391,836.24,476.98,673.97,947.94,1.1751,0.00,10.00,7.00,0.00,1971.28,879.57,38.54,38.54,2.16,136.75,134.97,1275.54,9.58,0.64,3.27,5.54,3.51,0.00,1.10,188.38
2026-04-24T15:42:29.030,1777034549.030453,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":825.58,""cy"":476.59,""w"":692.17,""h"":946.49,""x1"":240,""y1"":2,""x2"":586,""y2"":475,""conf"":0.9324,""depth_m"":1.9889,""depth_valid"":true}]",0.9324,825.58,476.59,692.17,946.49,1.9889,0.00,9.96,7.25,0.00,1971.28,879.57,29.68,29.68,2.16,155.84,154.33,1184.75,9.58,0.64,3.27,5.54,3.51,0.00,1.10,198.61
2026-04-24T15:42:29.126,1777034549.126158,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6853,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=44471/98325 | roi_mode=full,SAFE (z=1.69m),0,0,1,1,"[{""cx"":825.58,""cy"":476.59,""w"":692.17,""h"":946.49,""x1"":240,""y1"":2,""x2"":586,""y2"":475,""conf"":0.9324,""depth_m"":1.9889,""depth_valid"":true}]",0.9324,825.58,476.59,692.17,946.49,1.9889,0.00,10.45,0.00,0.00,1971.28,879.57,15.77,15.77,2.16,155.84,154.33,1184.75,9.58,0.64,3.27,5.54,3.51,0.00,1.10,184.71
2026-04-24T15:42:29.226,1777034549.226208,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,1,1,1,"[{""cx"":771.22,""cy"":476.64,""w"":759.24,""h"":945.64,""x1"":196,""y1"":2,""x2"":575,""y2"":475,""conf"":0.9348,""depth_m"":1.1933,""depth_valid"":true}]",0.9348,771.22,476.64,759.24,945.64,1.1933,5.11,10.22,5.11,5.11,1103.12,1596.95,75.41,75.41,11.15,189.69,188.07,1022.44,2.16,0.78,0.77,0.49,0.94,0.00,0.08,268.20
2026-04-24T15:42:29.327,1777034549.327356,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,1,1,"[{""cx"":521.28,""cy"":476.61,""w"":735.74,""h"":942.18,""x1"":77,""y1"":3,""x2"":445,""y2"":474,""conf"":0.9405,""depth_m"":2.0208,""depth_valid"":true}]",0.9405,521.28,476.61,735.74,942.18,2.0208,3.37,10.10,6.74,3.37,1103.12,1596.95,48.95,48.95,11.15,117.15,115.60,1071.25,2.16,0.78,0.77,0.49,0.94,0.00,0.08,169.20
2026-04-24T15:42:29.429,1777034549.429307,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,1,1,"[{""cx"":521.28,""cy"":476.61,""w"":735.74,""h"":942.18,""x1"":77,""y1"":3,""x2"":445,""y2"":474,""conf"":0.9405,""depth_m"":2.0208,""depth_valid"":true}]",0.9405,521.28,476.61,735.74,942.18,2.0208,2.51,10.03,5.01,2.51,1103.12,1596.95,33.19,33.19,11.15,117.15,115.60,1071.25,2.16,0.78,0.77,0.49,0.94,0.00,0.08,153.44
2026-04-24T15:42:29.526,1777034549.526094,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":467.84,""cy"":476.19,""w"":749.34,""h"":942.81,""x1"":47,""y1"":2,""x2"":421,""y2"":474,""conf"":0.92,""depth_m"":2.0268,""depth_valid"":true},{""cx"":847.3,""cy"":448.94,""w"":86.56,""h"":112.2,""x1"":402,""y1"":196,""x2"":445,""y2"":253,""conf"":0.6667,""depth_m"":null,""depth_valid"":false}]",0.9200,467.84,476.19,749.34,942.81,2.0268,2.02,10.09,6.05,2.02,1103.12,1596.95,30.93,30.93,11.15,182.05,179.69,1218.26,2.16,0.78,0.77,0.49,0.94,0.00,0.08,216.07
2026-04-24T15:42:29.626,1777034549.626178,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":467.84,""cy"":476.19,""w"":749.34,""h"":942.81,""x1"":47,""y1"":2,""x2"":421,""y2"":474,""conf"":0.92,""depth_m"":2.0268,""depth_valid"":true},{""cx"":847.3,""cy"":448.94,""w"":86.56,""h"":112.2,""x1"":402,""y1"":196,""x2"":445,""y2"":253,""conf"":0.6667,""depth_m"":null,""depth_valid"":false}]",0.9200,467.84,476.19,749.34,942.81,2.0268,1.68,10.07,5.04,1.68,1103.12,1596.95,40.99,40.99,11.15,182.05,179.69,1218.26,2.16,0.78,0.77,0.49,0.94,0.00,0.08,226.13
2026-04-24T15:42:29.726,1777034549.726871,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":414.2,""cy"":476.07,""w"":761.68,""h"":944.49,""x1"":17,""y1"":2,""x2"":398,""y2"":474,""conf"":0.9215,""depth_m"":2.0268,""depth_valid"":true},{""cx"":845.33,""cy"":446.62,""w"":89.94,""h"":108.27,""x1"":400,""y1"":196,""x2"":445,""y2"":250,""conf"":0.5279,""depth_m"":null,""depth_valid"":false}]",0.9215,414.20,476.07,761.68,944.49,2.0268,1.44,10.05,5.74,1.44,1103.12,1596.95,61.00,61.00,11.15,152.05,150.15,1022.28,2.16,0.78,0.77,0.49,0.94,0.00,0.08,216.15
2026-04-24T15:42:29.834,1777034549.834930,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":178.08,""cy"":474.2,""w"":354.72,""h"":943.65,""x1"":0,""y1"":1,""x2"":178,""y2"":473,""conf"":0.8463,""depth_m"":2.1395,""depth_valid"":true},{""cx"":616.08,""cy"":444.99,""w"":81.97,""h"":87.8,""x1"":288,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6627,""depth_m"":null,""depth_valid"":false}]",0.8463,178.08,474.20,354.72,943.65,2.1395,1.24,9.94,6.22,1.24,1103.12,1596.95,62.11,62.11,11.15,118.92,117.06,932.97,2.16,0.78,0.77,0.49,0.94,0.00,0.08,184.13
2026-04-24T15:42:29.926,1777034549.926267,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":110.98,""cy"":426.6,""w"":220.75,""h"":848.11,""x1"":0,""y1"":1,""x2"":111,""y2"":425,""conf"":0.8354,""depth_m"":2.4852,""depth_valid"":true},{""cx"":616.77,""cy"":444.94,""w"":83.1,""h"":87.29,""x1"":288,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6321,""depth_m"":null,""depth_valid"":false}]",0.8354,110.98,426.60,220.75,848.11,2.4852,1.12,10.05,6.70,1.12,1103.12,1596.95,61.58,61.58,11.15,128.85,126.94,1017.29,2.16,0.78,0.77,0.49,0.94,0.00,0.08,193.54
2026-04-24T15:42:30.028,1777034550.028384,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":110.98,""cy"":426.6,""w"":220.75,""h"":848.11,""x1"":0,""y1"":1,""x2"":111,""y2"":425,""conf"":0.8354,""depth_m"":2.4852,""depth_valid"":true},{""cx"":616.77,""cy"":444.94,""w"":83.1,""h"":87.29,""x1"":288,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6321,""depth_m"":null,""depth_valid"":false}]",0.8354,110.98,426.60,220.75,848.11,2.4852,1.00,10.02,6.01,1.00,1103.12,1596.95,48.13,48.13,11.15,128.85,126.94,1017.29,2.16,0.78,0.77,0.49,0.94,0.00,0.08,180.08
2026-04-24T15:42:30.126,1777034550.126229,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,1,"[{""cx"":110.98,""cy"":426.6,""w"":220.75,""h"":848.11,""x1"":0,""y1"":1,""x2"":111,""y2"":425,""conf"":0.8354,""depth_m"":2.4852,""depth_valid"":true},{""cx"":616.77,""cy"":444.94,""w"":83.1,""h"":87.29,""x1"":288,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6321,""depth_m"":null,""depth_valid"":false}]",0.8354,110.98,426.60,220.75,848.11,2.4852,0.91,10.04,5.48,0.91,1103.12,1596.95,38.62,38.62,11.15,128.85,126.94,1017.29,2.16,0.78,0.77,0.49,0.94,0.00,0.08,170.57
2026-04-24T15:42:30.226,1777034550.226142,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,2,0,"[{""cx"":615.65,""cy"":444.92,""w"":81.42,""h"":87.45,""x1"":287,""y1"":201,""x2"":328,""y2"":244,""conf"":0.6543,""depth_m"":null,""depth_valid"":false},{""cx"":95.75,""cy"":365.52,""w"":190.43,""h"":725.44,""x1"":0,""y1"":1,""x2"":95,""y2"":364,""conf"":0.6473,""depth_m"":null,""depth_valid"":false}]",0.6473,95.75,365.52,190.43,725.44,,0.00,10.01,10.01,0.00,1103.12,1596.95,17.08,17.08,11.15,231.72,229.86,734.55,2.16,0.78,0.77,0.49,0.94,0.00,0.08,251.90
2026-04-24T15:42:30.327,1777034550.327306,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,1,0,"[{""cx"":616.94,""cy"":445.1,""w"":83.95,""h"":87.29,""x1"":287,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6683,""depth_m"":null,""depth_valid"":false}]",0.6683,616.94,445.10,83.95,87.29,,0.00,9.95,9.95,0.00,1103.12,1596.95,38.59,38.59,11.15,135.07,133.45,838.58,2.16,0.78,0.77,0.49,0.94,0.00,0.08,176.76
2026-04-24T15:42:30.426,1777034550.426190,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,1,0,"[{""cx"":616.94,""cy"":445.1,""w"":83.95,""h"":87.29,""x1"":287,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6683,""depth_m"":null,""depth_valid"":false}]",0.6683,616.94,445.10,83.95,87.29,,0.00,10.00,6.67,0.00,1103.12,1596.95,35.42,35.42,11.15,135.07,133.45,838.58,2.16,0.78,0.77,0.49,0.94,0.00,0.08,173.59
2026-04-24T15:42:30.526,1777034550.526100,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=5059/163658 | roi_mode=full,WARNING (z=0.97m),1,0,1,0,"[{""cx"":616.35,""cy"":444.88,""w"":83.18,""h"":87.72,""x1"":287,""y1"":201,""x2"":329,""y2"":244,""conf"":0.6627,""depth_m"":null,""depth_valid"":false}]",0.6627,616.35,444.88,83.18,87.72,,0.00,10.00,7.50,0.00,1103.12,1596.95,32.64,32.64,11.15,162.28,160.32,894.49,2.16,0.78,0.77,0.49,0.94,0.00,0.08,198.02
