wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-27T14:51:48.539,1777290708.539813,exp_fast_headless,normal,headless_fast,,,1.9761,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.98 m | valid=0/0 | roi_mode=torso,SAFE (z=1.98m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.66,20.66,0.00,0.00,46.14,299.32,0.32,36.70,0.32,,,,0.25,0.00,0.00,0.20,0.09,0.00,0.00,0.66
2026-04-27T14:51:48.595,1777290708.595814,exp_fast_headless,normal,headless_fast,,,1.9761,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.98 m | valid=0/0 | roi_mode=torso,SAFE (z=1.98m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.58,19.15,0.00,0.00,46.14,299.32,43.91,43.91,0.32,,,,0.25,0.00,0.00,0.20,0.09,0.00,0.00,44.25
2026-04-27T14:51:48.640,1777290708.640240,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,1,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.16,20.16,0.00,6.72,24.37,292.78,0.46,48.51,0.46,,,,0.27,0.00,0.00,0.22,0.07,0.00,0.00,0.80
2026-04-27T14:51:48.692,1777290708.692561,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.91,19.89,0.00,4.97,24.37,292.78,38.89,38.89,0.46,,,,0.27,0.00,0.00,0.22,0.07,0.00,0.00,39.23
2026-04-27T14:51:48.739,1777290708.739687,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.11,20.14,4.03,4.03,24.37,292.78,38.04,38.04,0.73,,,,0.23,0.00,0.00,0.18,0.09,0.00,0.00,38.36
2026-04-27T14:51:48.790,1777290708.790223,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.73,20.08,3.35,6.69,14.27,204.34,0.38,28.97,0.38,,,,0.22,0.00,0.00,0.18,0.16,0.00,0.09,0.76
2026-04-27T14:51:48.841,1777290708.840949,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.17,20.03,2.86,5.72,14.27,204.34,0.96,40.55,0.96,,,,0.94,0.00,0.00,0.88,1.00,0.00,0.00,2.90
2026-04-27T14:51:48.890,1777290708.890110,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.56,20.07,2.51,5.02,14.27,204.34,0.34,43.00,0.34,,,,0.51,0.00,0.00,0.42,0.06,0.00,0.00,0.90
2026-04-27T14:51:48.942,1777290708.942489,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.73,19.95,4.43,6.65,59.58,166.60,0.42,46.55,0.42,,,,0.26,0.00,0.00,0.20,0.16,0.00,0.09,0.84
2026-04-27T14:51:48.991,1777290708.991008,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.01,20.02,4.00,6.00,59.58,166.60,43.08,43.08,0.49,,,,0.26,0.00,0.00,0.20,0.16,0.00,0.09,43.50
2026-04-27T14:51:49.041,1777290709.041482,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.36,20.00,3.64,5.45,59.58,166.60,42.13,42.13,0.49,,,,0.24,0.00,0.00,0.19,0.05,0.00,0.00,42.42
2026-04-27T14:51:49.090,1777290709.090791,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.68,20.02,3.34,6.67,10.57,350.70,0.50,48.76,0.50,,,,0.23,0.00,0.00,0.18,0.13,0.00,0.07,0.85
2026-04-27T14:51:49.140,1777290709.140229,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.95,20.04,3.08,6.17,10.57,350.70,0.56,28.84,0.56,,,,0.29,0.00,0.00,0.25,0.06,0.00,0.00,0.91
2026-04-27T14:51:49.193,1777290709.193531,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.09,19.94,4.27,5.70,10.57,350.70,0.35,36.28,0.35,,,,1.85,0.00,0.00,1.80,0.05,0.00,0.00,2.26
2026-04-27T14:51:49.242,1777290709.242499,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.31,19.97,3.99,6.66,3.10,189.74,0.23,43.88,0.23,,,,0.23,0.00,0.00,0.19,0.18,0.00,0.10,0.64
2026-04-27T14:51:49.289,1777290709.289729,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.79,20.04,3.76,6.26,3.10,189.74,0.33,37.07,0.33,,,,0.34,0.00,0.00,0.30,0.06,0.00,0.00,0.73
2026-04-27T14:51:49.340,1777290709.340373,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.67,20.02,3.53,5.89,3.10,189.74,0.33,37.07,0.33,,,,0.34,0.00,0.00,0.30,0.06,0.00,0.00,0.73
2026-04-27T14:51:49.389,1777290709.389832,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.81,20.03,4.45,6.68,3.62,341.00,31.33,31.33,0.45,,,,0.28,0.00,0.00,0.23,1.01,0.01,0.74,32.63
2026-04-27T14:51:49.440,1777290709.440865,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.90,20.01,4.21,6.32,3.62,341.00,0.51,31.94,0.51,,,,0.81,0.00,0.00,0.54,0.13,0.00,0.00,1.45
2026-04-27T14:51:49.493,1777290709.493057,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.97,19.97,3.99,5.99,3.62,341.00,50.79,50.79,0.51,,,,0.81,0.00,0.00,0.54,0.13,0.00,0.00,51.73
2026-04-27T14:51:49.543,1777290709.543096,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.99,19.99,0.00,19.99,12.09,252.91,27.82,28.63,27.82,,,,4.12,0.00,0.00,2.45,0.16,0.00,0.08,32.09
2026-04-27T14:51:49.589,1777290709.589938,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,30.96,20.64,10.32,10.32,12.09,252.91,0.29,47.74,0.29,,,,0.21,0.00,0.00,0.22,0.06,0.00,0.00,0.56
2026-04-27T14:51:49.640,1777290709.640442,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.35,20.35,6.78,6.78,12.09,252.91,38.56,47.74,0.29,,,,0.21,0.00,0.00,0.17,0.05,0.00,0.00,38.82
2026-04-27T14:51:49.689,1777290709.689913,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.32,20.32,5.08,10.16,54.64,237.38,39.54,39.54,0.57,,,,0.35,0.00,0.00,0.26,0.13,0.00,0.07,40.03
2026-04-27T14:51:49.740,1777290709.740822,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.18,20.18,8.07,8.07,54.64,237.38,0.48,38.89,0.48,,,,0.52,0.00,0.00,0.46,0.06,0.00,0.00,1.05
2026-04-27T14:51:49.790,1777290709.790002,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.21,20.21,6.74,10.10,62.05,159.32,0.48,41.09,0.48,,,,0.28,0.00,0.00,0.21,0.13,0.00,0.07,0.89
2026-04-27T14:51:49.841,1777290709.841002,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.12,20.12,5.75,8.62,62.05,159.32,1.32,28.32,1.32,,,,0.54,0.00,0.00,0.39,0.22,0.00,0.00,2.07
2026-04-27T14:51:49.890,1777290709.890661,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,22.64,20.12,5.03,7.55,62.05,159.32,0.35,40.72,0.35,,,,0.75,0.00,0.00,0.42,1.01,0.00,0.00,2.12
2026-04-27T14:51:49.939,1777290709.939872,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.14,20.14,4.48,8.95,5.24,275.06,31.38,31.38,0.35,,,,0.75,0.00,0.00,0.69,0.15,0.00,0.09,32.28
2026-04-27T14:51:49.989,1777290709.989748,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.13,20.13,6.04,8.05,5.24,275.06,0.28,41.85,0.28,,,,0.22,0.00,0.00,0.15,0.06,0.00,0.00,0.56
2026-04-27T14:51:50.039,1777290710.039873,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.12,20.12,5.49,9.14,12.68,250.69,0.47,48.78,0.47,,,,0.27,0.00,0.00,0.23,0.16,0.00,0.07,0.90
2026-04-27T14:51:50.090,1777290710.090102,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.42,20.10,5.02,8.37,12.68,250.69,41.06,41.06,0.47,,,,0.27,0.00,0.00,0.23,0.16,0.00,0.07,41.49
2026-04-27T14:51:50.140,1777290710.140688,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.98,20.07,6.18,7.72,12.68,250.69,42.41,42.41,0.47,,,,0.27,0.00,0.00,0.23,0.16,0.00,0.07,42.84
2026-04-27T14:51:50.192,1777290710.192482,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.16,20.02,5.72,8.58,129.26,147.97,0.27,35.21,0.27,,,,0.24,0.00,0.00,0.16,0.15,0.00,0.09,0.66
2026-04-27T14:51:50.239,1777290710.239845,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.41,20.09,5.36,8.03,129.26,147.97,38.03,38.03,0.41,,,,0.48,0.00,0.00,0.41,0.06,0.00,0.00,38.57
2026-04-27T14:51:50.289,1777290710.289690,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.57,20.08,5.02,8.79,9.95,277.63,0.64,36.26,0.64,,,,0.24,0.00,0.00,0.20,0.13,0.00,0.08,1.01
2026-04-27T14:51:50.339,1777290710.339912,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.71,20.07,4.72,8.27,9.95,277.63,0.92,39.25,0.92,,,,0.28,0.00,0.00,0.21,0.05,0.00,0.00,1.25
2026-04-27T14:51:50.390,1777290710.390841,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.82,20.05,4.46,7.80,9.95,277.63,0.52,37.79,0.52,,,,0.29,0.00,0.00,0.24,0.06,0.00,0.00,0.87
2026-04-27T14:51:50.440,1777290710.440228,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.95,20.06,5.28,8.45,5.15,404.96,0.34,42.34,0.34,,,,0.26,0.00,0.00,0.20,0.16,0.00,0.08,0.75
2026-04-27T14:51:50.490,1777290710.490310,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.05,20.05,5.01,8.02,5.15,404.96,0.54,31.50,0.54,,,,0.26,0.00,0.00,0.20,0.16,0.00,0.08,0.95
2026-04-27T14:51:50.539,1777290710.539841,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.15,20.06,4.78,8.60,7.97,240.75,1.14,39.83,1.14,,,,0.28,0.00,0.00,0.22,0.16,0.00,0.09,1.59
2026-04-27T14:51:50.589,1777290710.589892,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.98,19.98,0.00,0.00,7.97,240.75,1.62,28.33,1.62,,,,0.52,0.00,0.00,0.47,0.06,0.00,0.00,2.20
2026-04-27T14:51:50.640,1777290710.639974,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.97,19.97,9.99,0.00,7.97,240.75,0.36,37.31,0.36,,,,0.94,0.00,0.00,0.89,0.06,0.00,0.00,1.35
2026-04-27T14:51:50.700,1777290710.700241,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.70,18.70,6.23,6.23,9.54,189.09,35.85,35.85,0.43,,,,0.22,0.00,0.00,0.18,0.14,0.00,0.08,36.21
2026-04-27T14:51:50.739,1777290710.739900,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,24.99,20.00,5.00,5.00,9.54,189.09,27.61,35.85,27.61,,,,2.89,0.00,0.00,2.83,0.06,0.00,0.00,30.56
2026-04-27T14:51:50.789,1777290710.789968,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,23.99,19.99,4.00,8.00,58.99,308.21,0.31,50.56,0.31,,,,0.67,0.00,0.00,0.61,0.15,0.00,0.09,1.13
2026-04-27T14:51:50.840,1777290710.840038,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,23.32,19.99,6.66,6.66,58.99,308.21,0.45,39.20,0.45,,,,0.69,0.00,0.00,0.63,0.07,0.00,0.00,1.20
2026-04-27T14:51:50.890,1777290710.890185,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.98,19.98,5.71,5.71,58.99,308.21,40.71,40.71,0.45,,,,0.69,0.00,0.00,0.63,0.07,0.00,0.00,41.47
2026-04-27T14:51:50.941,1777290710.941285,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.93,19.93,7.47,7.47,30.46,140.99,0.53,45.72,0.53,,,,0.37,0.00,0.00,0.31,1.51,0.00,0.17,2.42
2026-04-27T14:51:50.990,1777290710.990132,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.99,19.99,6.66,6.66,30.46,140.99,0.56,33.45,0.56,,,,0.65,0.00,0.00,0.60,0.08,0.00,0.00,1.29
2026-04-27T14:51:51.039,1777290711.039943,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,22.00,20.00,6.00,6.00,30.46,140.99,0.34,42.85,0.34,,,,0.19,0.00,0.00,0.14,0.06,0.00,0.00,0.58
2026-04-27T14:51:51.090,1777290711.090889,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.96,19.96,5.44,5.44,30.46,140.99,38.02,38.02,0.34,,,,0.19,0.00,0.00,0.14,0.06,0.00,0.00,38.26
2026-04-27T14:51:51.149,1777290711.149835,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.67,19.67,6.56,6.56,4.82,141.36,0.31,31.98,0.31,,,,3.20,0.00,0.00,3.15,0.14,0.00,0.08,3.64
2026-04-27T14:51:51.189,1777290711.189624,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.55,20.01,6.16,6.16,4.82,141.36,0.29,36.27,0.29,,,,0.28,0.00,0.00,0.23,0.05,0.00,0.00,0.63
2026-04-27T14:51:51.239,1777290711.239567,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.44,20.01,5.72,7.15,10.89,270.55,0.64,41.86,0.64,,,,0.23,0.00,0.00,0.19,0.16,0.00,0.10,1.03
2026-04-27T14:51:51.290,1777290711.290059,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.33,19.99,5.33,6.66,10.89,270.55,0.87,36.33,0.87,,,,0.24,0.00,0.00,0.18,0.06,0.00,0.00,1.17
2026-04-27T14:51:51.340,1777290711.340486,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.98,19.98,5.00,6.24,10.89,270.55,68.95,68.95,0.87,,,,0.24,0.00,0.00,0.18,0.06,0.00,0.00,69.25
2026-04-27T14:51:51.394,1777290711.394607,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.89,19.89,5.85,7.02,79.06,381.10,0.83,68.95,0.83,,,,0.25,0.00,0.00,0.20,0.15,0.00,0.08,1.24
2026-04-27T14:51:51.440,1777290711.440944,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.87,19.98,5.55,6.66,79.06,381.10,0.44,47.76,0.44,,,,0.25,0.00,0.00,0.20,0.15,0.00,0.08,0.85
2026-04-27T14:51:51.490,1777290711.490164,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.94,19.99,5.26,7.37,16.44,199.54,39.15,39.15,0.44,,,,3.26,0.00,0.00,3.19,0.56,0.00,0.49,42.98
2026-04-27T14:51:51.540,1777290711.540071,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.00,20.00,6.00,7.00,16.44,199.54,0.48,30.43,0.48,,,,0.37,0.00,0.00,0.28,0.06,0.00,0.00,0.91
2026-04-27T14:51:51.602,1777290711.602967,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.90,15.90,0.00,15.90,45.04,192.31,38.73,38.73,0.56,,,,0.29,0.00,0.00,0.24,0.20,0.00,0.11,39.22
2026-04-27T14:51:51.639,1777290711.639827,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=torso,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.02,20.05,0.00,10.02,45.04,192.31,38.73,38.73,0.56,,,,0.29,0.00,0.00,0.24,0.20,0.00,0.11,39.22
